Date,EMA_12,EMA_26,MACD,Signal,RSI
2016-07-15,1.23278640688501e-06,1.2548841350012792e-06,-2.209772811626923e-08,-5.129839240235543e-09,14.712439616399067
2016-07-16,1.2270793690270213e-06,1.2504994332091906e-06,-2.342006418216926e-08,-8.787884228622287e-09,13.428782174800588
2016-07-17,1.2205990225200957e-06,1.245644446803473e-06,-2.5045424283377413e-08,-1.2039392239573314e-08,19.873908707309283
2016-07-18,1.2084770494182816e-06,1.2379527246223495e-06,-2.947567520406787e-08,-1.5526648832472227e-08,5.87161169372321
2016-07-19,1.1945281119550449e-06,1.2290531861990083e-06,-3.452507424396344e-08,-1.932633391477047e-08,5.710907240723586
2016-07-20,1.181424323246815e-06,1.2201865416917891e-06,-3.876221844497405e-08,-2.3213510820811184e-08,5.668488176456364
2016-07-21,1.1662187993397073e-06,1.2099940880739244e-06,-4.37752887342171e-08,-2.732586640349237e-08,5.652619156579618
2016-07-22,1.1533687026891517e-06,1.2005643905211222e-06,-4.719568783197045e-08,-3.129983068918799e-08,5.863264286081602
2016-07-23,1.1430518174206462e-06,1.1921010244413254e-06,-4.904920702067921e-08,-3.484970595548624e-08,8.26849540507726
2016-07-24,1.1390016482995994e-06,1.186517668418549e-06,-4.751602011894953e-08,-3.73829687881789e-08,21.522906045032954
2016-07-25,1.1350033593057733e-06,1.181072861116414e-06,-4.6069501810640684e-08,-3.912027539267126e-08,22.915390555597412
2016-07-26,1.1290272528946132e-06,1.1747829208584006e-06,-4.57556679637874e-08,-4.044735390689449e-08,21.440570761538652
2016-07-27,1.1191436257270632e-06,1.1666348286692997e-06,-4.7491202942236515e-08,-4.185612371396289e-08,20.920480862431987
2016-07-28,1.1137874592475413e-06,1.160538066813068e-06,-4.6750607565526626e-08,-4.283502048427564e-08,28.05880957979646
2016-07-29,1.1085031782969578e-06,1.1545307754245999e-06,-4.6027597127642056e-08,-4.347353581294893e-08,26.416217643276568
2016-07-30,1.102963595688533e-06,1.148454117344422e-06,-4.549052165588901e-08,-4.387693298153694e-08,23.2834733077692
2016-07-31,1.0952132040782243e-06,1.1413527790390223e-06,-4.6139574960798e-08,-4.432946137738916e-08,22.39225713444158
2016-08-01,1.0829107670369578e-06,1.132011637133168e-06,-4.9100870096210306e-08,-4.528374312115339e-08,22.948632136754156
2016-08-02,1.0573994381787067e-06,1.116091303231328e-06,-5.869186505262128e-08,-4.796536750744697e-08,17.42440079255003
2016-08-03,1.0465516164704812e-06,1.1065207324049511e-06,-5.996911593446998e-08,-5.036611719285158e-08,33.425253406208654
2016-08-04,1.0368080224898263e-06,1.0973872156043048e-06,-6.057919311447853e-08,-5.2408732377176966e-08,35.654140603564144
2016-08-05,1.0304912309529964e-06,1.0898584498188328e-06,-5.936721886583634e-08,-5.3800429674908844e-08,37.8827776846522
2016-08-06,1.0349833791155158e-06,1.0876237642033173e-06,-5.2640385087801523e-08,-5.3568420757487385e-08,46.82421101886623
2016-08-07,1.061492287943613e-06,1.0964880251140454e-06,-3.4995737170432535e-08,-4.985388404007642e-08,58.44397730159889
2016-08-08,1.0641501661064282e-06,1.0951754674020357e-06,-3.102530129560749e-08,-4.608816749118264e-08,47.40998682815131
2016-08-09,1.0683577861969586e-06,1.094903188090394e-06,-2.6545401893435453e-08,-4.2179614371633205e-08,49.64541446960066
2016-08-10,1.0712117295436853e-06,1.0943109828948599e-06,-2.3099253351174545e-08,-3.836354216754148e-08,51.755440377290384
2016-08-11,1.0748094418053597e-06,1.0943321589207642e-06,-1.9522717115404548e-08,-3.4595377157114094e-08,50.83033997035308
2016-08-12,1.0776301134966223e-06,1.0942441329117126e-06,-1.6614019415090304e-08,-3.099910560870934e-08,51.11437054477578
2016-08-13,1.0772189014410264e-06,1.0928154738171598e-06,-1.559657237613341e-08,-2.7918598962194155e-08,50.19655309864064
2016-08-14,1.0855861787877176e-06,1.0956888612525199e-06,-1.0102682464802242e-08,-2.4355415662715774e-08,55.96049172876936
2016-08-15,1.0853630671113664e-06,1.0948330902628098e-06,-9.470023151443425e-09,-2.1378337160461306e-08,55.11804102695446
2016-08-16,1.0995900313976644e-06,1.1009816269079575e-06,-1.3915955102930967e-09,-1.7380988830427665e-08,69.50154756540844
2016-08-17,1.1027426741184498e-06,1.1023964848468324e-06,3.461892716173861e-10,-1.3835553210018655e-08,60.144306234251594
2016-08-18,1.1028445134921747e-06,1.102471162269116e-06,3.7335122305874373e-10,-1.0993772323403175e-08,58.97580836534978
2016-08-19,1.0950304305798385e-06,1.0987364816982178e-06,-3.7060511183793063e-09,-9.536228082398402e-09,53.97446647482845
2016-08-20,1.0910227426938694e-06,1.096532331892501e-06,-5.509589198631495e-09,-8.730900305645022e-09,50.70241498766481
2016-08-21,1.086831275658175e-06,1.0941061004161567e-06,-7.274824757981688e-09,-8.439685196112356e-09,36.17168008217387
2016-08-22,1.0794739563011704e-06,1.090024811484415e-06,-1.055085518324465e-08,-8.861919193538815e-09,45.211471814101195
2016-08-23,1.0697318911236876e-06,1.084552642681683e-06,-1.4820751557995283e-08,-1.0053685666430108e-08,41.14130628784855
2016-08-24,1.0668667857698507e-06,1.0820753140625765e-06,-1.5208528292725794e-08,-1.1084654191689246e-08,46.07158307518645
2016-08-25,1.062929500750673e-06,1.079053026587215e-06,-1.6123525836541852e-08,-1.2092428520659768e-08,44.17618609180849
2016-08-26,1.0612671912610644e-06,1.0770583201043261e-06,-1.5791128843261665e-08,-1.2832168585180149e-08,45.610028484527874
2016-08-27,1.0567397914919883e-06,1.0737087477086035e-06,-1.6968956216615174e-08,-1.3659526111467156e-08,45.40604599522324
2016-08-28,1.0512383960561957e-06,1.0698029679642134e-06,-1.8564571908017665e-08,-1.4640535270777258e-08,36.93919182296445
2016-08-29,1.043951575584147e-06,1.064919345373374e-06,-2.0967769789226934e-08,-1.5905982174467196e-08,39.792150211495795
2016-08-30,1.041451985525582e-06,1.0621626709163445e-06,-2.071068539076253e-08,-1.6866922817726265e-08,26.778542830374377
2016-08-31,1.040451366593865e-06,1.0601467665869428e-06,-1.9695399993077875e-08,-1.7432618252796588e-08,34.393554136381994
2016-09-01,1.0362357119653213e-06,1.0566580884329717e-06,-2.0422376467650394e-08,-1.8030569895767348e-08,33.74759177003931
2016-09-02,1.0361144892506962e-06,1.0550869533135113e-06,-1.8972464062815125e-08,-1.8218948729176905e-08,46.66589818877586
2016-09-03,1.0355771288767671e-06,1.0534228565362257e-06,-1.784572765945859e-08,-1.8144304515233242e-08,42.261427500008885
2016-09-04,1.0316311592348516e-06,1.050201039474603e-06,-1.8569880239751327e-08,-1.822941966013686e-08,39.33287391196337
2016-09-05,1.0326291080268986e-06,1.0493059866530143e-06,-1.667687862611571e-08,-1.791891145333263e-08,49.82588595343583
2016-09-06,1.0320094191269122e-06,1.047772293580716e-06,-1.576287445380375e-08,-1.7487704053426857e-08,52.5672503172676
2016-09-07,1.0349193177494712e-06,1.048005735550555e-06,-1.3086417801083838e-08,-1.6607446802958254e-08,49.95976867608898
2016-09-08,1.037109355229248e-06,1.048090833759256e-06,-1.0981478530008127e-08,-1.5482253148368227e-08,51.7764973394576
2016-09-09,1.0397666582720496e-06,1.0485568331109747e-06,-8.790174838925105e-09,-1.4143837486479604e-08,50.52213127246463
2016-09-10,1.0413614666933527e-06,1.0486735797702003e-06,-7.3121130768476126e-09,-1.2777492604553206e-08,54.57050544144861
2016-09-11,1.0414584305749497e-06,1.0481786280778694e-06,-6.7201975029196416e-09,-1.1566033584226494e-08,55.32161757687392
2016-09-12,1.038915927035763e-06,1.0464566672995262e-06,-7.540740263763212e-09,-1.0760974920133839e-08,55.334815234219136
2016-09-13,1.0391542064142765e-06,1.046012821054828e-06,-6.858614640551618e-09,-9.980502864217395e-09,53.374594429432904
2016-09-14,1.0369487804150755e-06,1.0444429037485052e-06,-7.494123333429752e-09,-9.483226958059866e-09,47.43529105379268
2016-09-15,1.0383499279269787e-06,1.0445624100813898e-06,-6.212482154411146e-09,-8.829077997330122e-09,58.38547911694342
2016-09-16,1.0516576570848787e-06,1.0505096513682003e-06,1.1480057166784376e-09,-6.83366125452841e-09,67.65422301581
2016-09-17,1.0554677622667208e-06,1.0524291839162486e-06,3.0385783504721468e-09,-4.859213333528299e-09,57.32948483411295
2016-09-18,1.0592669538462554e-06,1.0544835041842075e-06,4.7834496620478715e-09,-2.930680734413065e-09,62.54851493428986
2016-09-19,1.0615844514074012e-06,1.055953665947874e-06,5.6307854595271995e-09,-1.2183874956250122e-09,57.031817770664
2016-09-20,1.0606945312865295e-06,1.0559422811089008e-06,4.752250177628681e-09,-2.42599609742737e-11,55.10283960631178
2016-09-21,1.0570261344906374e-06,1.054528034516629e-06,2.4980999740084423e-09,4.802120260222695e-10,47.32573669198185
2016-09-22,1.0502828188730382e-06,1.0514662973654893e-06,-1.1834784924510638e-09,1.474739223276028e-10,43.69168495579282
2016-09-23,1.0485360984460993e-06,1.050537618753078e-06,-2.0015203069786627e-09,-2.8232492353365034e-10,47.4711481324237
2016-09-24,1.044767060103354e-06,1.0485746358245726e-06,-3.807575721218614e-09,-9.873750830706433e-10,45.87318350509392
2016-09-25,1.0424098966843968e-06,1.0471576626435028e-06,-4.7477659591060786e-09,-1.7394532582777304e-09,47.99860738453368
2016-09-26,1.0426652497163313e-06,1.0469289240322783e-06,-4.263674315946942e-09,-2.2442974698115727e-09,53.07675195156593
2016-09-27,1.0428822765456358e-06,1.046717590704466e-06,-3.835314158830174e-09,-2.5625008076152928e-09,50.61107885542484
2016-09-28,1.0418131450873406e-06,1.045918726360929e-06,-4.105581273588372e-09,-2.871116900809909e-09,51.929691696726024
2016-09-29,1.0428619062343872e-06,1.0461195683003522e-06,-3.257662065965e-09,-2.9484259338409273e-09,50.46054938250809
2016-09-30,1.0465242463628203e-06,1.0476416089498967e-06,-1.1173625870763774e-09,-2.5822132644880177e-09,36.696518498342535
2016-10-01,1.0490689367265485e-06,1.0487840626370935e-06,2.8487408945493625e-10,-2.008795793699427e-09,46.15804281653888
2016-10-02,1.0501116647079509e-06,1.0493072186347654e-06,8.04446073185435e-10,-1.4461474203224548e-09,43.14392025307794
2016-10-03,1.054257134283022e-06,1.0513627740652208e-06,2.8943602178012692e-09,-5.7804589269771e-10,50.707420496171416
2016-10-04,1.0517197057529984e-06,1.0503554462706021e-06,1.36425948239622e-09,-1.89584817678924e-10,45.7755271808372
2016-10-05,1.050388287103528e-06,1.0498154491047383e-06,5.728379987897843e-10,-3.710025438518235e-11,51.55525576026177
2016-10-06,1.0474384312800338e-06,1.0484375805970402e-06,-9.991493170063743e-10,-2.2951006690942076e-10,54.79196398872242
2016-10-07,1.045866281891448e-06,1.0476066087197948e-06,-1.7403268283468503e-09,-5.316734191969067e-10,49.492044899327006
2016-10-08,1.0438230766061333e-06,1.0464939301136547e-06,-2.6708535075214235e-09,-9.5950943686181e-10,52.70454183014444
2016-10-09,1.0423711365922423e-06,1.0455970068841871e-06,-3.2258702919447914e-09,-1.4127816078784063e-09,51.59948057877327
2016-10-10,1.0419688465986986e-06,1.0451643583471516e-06,-3.1955117484530796e-09,-1.7693276359933412e-09,48.51435638651646
2016-10-11,1.0426873678904995e-06,1.0452736084692446e-06,-2.5862405787450463e-09,-1.932710224543682e-09,50.84293098798957
2016-10-12,1.0389088133661647e-06,1.0432627310628058e-06,-4.353917696641113e-09,-2.4169517189631682e-09,44.836308964446744
2016-10-13,1.037891695934651e-06,1.0424504954330666e-06,-4.558799498415647e-09,-2.8453212748536637e-09,45.30378744163341
2016-10-14,1.0364289958373499e-06,1.0414085435715205e-06,-4.979547734170658e-09,-3.272166566717063e-09,38.019121166535136
2016-10-15,1.0335005031616892e-06,1.0396296731918194e-06,-6.129170030130202e-09,-3.843567259399691e-09,36.338739542352926
2016-10-16,1.0315362370715472e-06,1.0382299028498895e-06,-6.6936657783422506e-09,-4.413586963188203e-09,39.2470636530976
2016-10-17,1.0283046581655493e-06,1.0361781303560132e-06,-7.873472190463907e-09,-5.105564008643344e-09,28.154753991670304
2016-10-18,1.0242834358911166e-06,1.0336587661356965e-06,-9.375330244579859e-09,-5.9595172558306465e-09,35.331413400774665
2016-10-19,1.019150059795592e-06,1.0304926717012157e-06,-1.1342611905623794e-08,-7.036136185789277e-09,29.51512410739923
2016-10-20,1.0164351469437437e-06,1.0283452979647242e-06,-1.19101510209805e-08,-8.010939152827523e-09,38.211935146859936
2016-10-21,1.0129832083283408e-06,1.0258010200372354e-06,-1.281781170889461e-08,-8.972313664040942e-09,33.053192731384996
2016-10-22,1.0111260975171082e-06,1.0239573880385756e-06,-1.283129052146748e-08,-9.74410903552625e-09,37.799385486927406
2016-10-23,1.0076102988874205e-06,1.0213141301412098e-06,-1.370383125378928e-08,-1.0536053479178858e-08,33.60649925798894
2016-10-24,1.0043759351992756e-06,1.0187417453096e-06,-1.4365810110324437e-08,-1.1302004805407975e-08,30.589043292960454
2016-10-25,1.002116460217738e-06,1.0165897158658727e-06,-1.447325564813468e-08,-1.1936254973953317e-08,28.61862652928454
2016-10-26,9.96348158517967e-07,1.0127402924068618e-06,-1.6392133888894703e-08,-1.2827430756941596e-08,29.378731383310708
2016-10-27,9.949798078712821e-07,1.0108672247703915e-06,-1.5887416899109395e-08,-1.3439427985375157e-08,33.79824178230352
2016-10-28,9.943942321037255e-07,1.0094084351860783e-06,-1.5014203082352805e-08,-1.3754383004770688e-08,36.537188144792694
2016-10-29,9.950492008359734e-07,1.0086116273103197e-06,-1.3562426474346321e-08,-1.3715991698685814e-08,43.04219927551333
2016-10-30,9.961796670155339e-07,1.0081513016579343e-06,-1.1971634642400447e-08,-1.3367120287428742e-08,43.21368236503161
2016-10-31,9.965724189313568e-07,1.0074536166809304e-06,-1.0881197749573604e-08,-1.2869935779857715e-08,45.41113443595337
2016-11-01,9.96899297521144e-07,1.0068049880204892e-06,-9.905690499345189e-09,-1.227708672375521e-08,48.55705802859577
2016-11-02,1.0003335847280253e-06,1.0077247788608879e-06,-7.391194132862576e-09,-1.1299908205576684e-08,60.92876044006802
2016-11-03,9.993850560586214e-07,1.0067205840102222e-06,-7.335527951600791e-09,-1.0507032154781506e-08,47.45257049030649
2016-11-04,1.000224755920549e-06,1.0065815115028837e-06,-6.356755582334721e-09,-9.67697684029215e-09,53.68551594560689
2016-11-05,1.0019957949663126e-06,1.0069633632225228e-06,-4.967568256210145e-09,-8.735095123475749e-09,53.67889301002298
2016-11-06,1.0027172318422037e-06,1.0069427536993437e-06,-4.225521857139993e-09,-7.833180470208598e-09,56.597797460885324
2016-11-07,1.0171768072078238e-06,1.013591769848928e-06,3.5850373588957913e-09,-5.5495369043877205e-09,74.16318454291856
2016-11-08,1.0202925418167392e-06,1.015357496687213e-06,4.935045129526282e-09,-3.4526204976049202e-09,58.40384134299095
2016-11-09,1.0236341357632157e-06,1.0173319711895554e-06,6.302164573660328e-09,-1.5016634833518708e-09,64.68217927923348
2016-11-10,1.0273562099916176e-06,1.0195909080086867e-06,7.765301982930884e-09,3.5172960990468016e-10,62.244430983384966
2016-11-11,1.027889933993494e-06,1.0204230937861036e-06,7.46684020739043e-09,1.7747517294018305e-09,57.6306968251905
2016-11-12,1.0262019617173669e-06,1.0201634656685156e-06,6.0384960488512655e-09,2.6275005932917175e-09,53.43037871503503
2016-11-13,1.0238419695132358e-06,1.0194744691294044e-06,4.3675003838314606e-09,2.9755005513996666e-09,51.575970377643095
2016-11-14,1.0224356940394752e-06,1.0191208920778776e-06,3.3148019615975875e-09,3.043360833439251e-09,52.97110314379862
2016-11-15,1.0178600240560226e-06,1.017163332601519e-06,6.966914545037052e-10,2.574026957652142e-09,48.96745705680573
2016-11-16,1.0146823685178787e-06,1.0156849570797831e-06,-1.0025885619044388e-09,1.8587038537408259e-09,45.99241742878989
2016-11-17,1.0120026879487717e-06,1.0143204746900721e-06,-2.3177867413004707e-09,1.0234057347325665e-09,50.62001392726527
2016-11-18,1.007902007720257e-06,1.012174385191802e-06,-4.272377471545112e-09,-3.5750906522969276e-11,46.115590073661735
2016-11-19,1.003239561883826e-06,1.0096130314578505e-06,-6.373469574024548e-09,-1.303294640023285e-09,43.220614727983886
2016-11-20,9.999562157453715e-07,1.007560052237556e-06,-7.603836492184462e-09,-2.5634030104555205e-09,45.063191423218186
2016-11-21,9.988480320570284e-07,1.0064632351659697e-06,-7.615203108941276e-09,-3.573763030152672e-09,19.760790495448262
2016-11-22,9.998354292336261e-07,1.0063745595021878e-06,-6.5391302685616674e-09,-4.1668364778344714e-09,37.147109530979314
2016-11-23,9.96864799220306e-07,1.0044598761425476e-06,-7.595076922241711e-09,-4.85248456671592e-09,28.837950566785608
2016-11-24,9.941719501358273e-07,1.0026007208854103e-06,-8.42877074958304e-09,-5.567741803289344e-09,25.656567255673835
2016-11-25,9.94364471152591e-07,1.00206906280092e-06,-7.704591648328944e-09,-5.995111772297264e-09,37.32795556898768
2016-11-26,9.928570091759506e-07,1.0007725372826615e-06,-7.915528106710863e-09,-6.379195039179984e-09,38.16117620151438
2016-11-27,9.901708308879422e-07,9.988928567657159e-07,-8.722025877773654e-09,-6.847761206898719e-09,37.311105674589996
2016-11-28,9.881566155290212e-07,9.972769733797337e-07,-9.120357850712554e-09,-7.3022805356614866e-09,36.32807313530156
2016-11-29,9.836343925517365e-07,9.944240246980253e-07,-1.0789632146288778e-08,-7.999750857786946e-09,37.329488162791975
2016-11-30,9.821820820447402e-07,9.929255320727094e-07,-1.0743450027969263e-08,-8.54849069182341e-09,42.055400600880326
2016-12-01,9.82500334782958e-07,9.922829537594092e-07,-9.782618976451263e-09,-8.795316348748981e-09,45.79709403773992
2016-12-02,9.818176737504059e-07,9.912296266714064e-07,-9.41195292100054e-09,-8.918643663199293e-09,47.556762170793185
2016-12-03,9.801332142121002e-07,9.897214088995555e-07,-9.588194687455363e-09,-9.052553868050508e-09,47.73535970183861
2016-12-04,9.78972879275591e-07,9.884524924717952e-07,-9.479613196204305e-09,-9.137965733681269e-09,46.81171041730554
2016-12-05,9.757181132693599e-07,9.861831893431503e-07,-1.0465076073790432e-08,-9.403387801703101e-09,38.34463347531576
2016-12-06,9.743688921031688e-07,9.847583735169257e-07,-1.0389481413756959e-08,-9.600606524113873e-09,36.92127536189097
2016-12-07,9.747391857571682e-07,9.841670718382028e-07,-9.42788608103459e-09,-9.566062435498017e-09,48.57478088340048
2016-12-08,9.752847725776418e-07,9.837313998568726e-07,-8.44662727923081e-09,-9.342175404244576e-09,49.59226683586886
2016-12-09,9.734768754458467e-07,9.82235254772732e-07,-8.758379326885185e-09,-9.2254161887727e-09,37.7921334728241
2016-12-10,9.748207952095823e-07,9.822335584125392e-07,-7.4127632029568784e-09,-8.862885591609536e-09,49.149912279184186
